week_start,year,port,country,region,throughput_teu_mn,vessels_at_anchor,avg_wait_days,congestion_index,port_utilization_pct,berth_delay_hrs
2024-07-01,2024,Laem Chabang,Thailand,Asia,8,8,15.0,2.14,0.99,172.8
2024-07-08,2024,Laem Chabang,Thailand,Asia,8,4,9.0,1.28,0.972,111.0
2024-07-15,2024,Laem Chabang,Thailand,Asia,8,7,11.0,1.57,0.99,141.0
2024-07-22,2024,Laem Chabang,Thailand,Asia,8,3,8.9,1.27,0.99,97.5
2024-07-29,2024,Laem Chabang,Thailand,Asia,8,1,6.2,0.88,0.703,84.3
2024-08-05,2024,Laem Chabang,Thailand,Asia,8,7,8.0,1.14,0.894,95.2
2024-08-12,2024,Laem Chabang,Thailand,Asia,8,7,7.6,1.09,0.845,81.0
2024-08-19,2024,Laem Chabang,Thailand,Asia,8,10,17.5,2.5,0.99,223.1
2024-08-26,2024,Laem Chabang,Thailand,Asia,8,8,11.0,1.57,0.99,138.1
2024-09-02,2024,Laem Chabang,Thailand,Asia,8,4,9.4,1.34,0.99,109.2
2024-09-09,2024,Laem Chabang,Thailand,Asia,8,6,10.7,1.53,0.99,133.7
2024-09-16,2024,Laem Chabang,Thailand,Asia,8,11,15.6,2.23,0.99,190.6
2024-09-23,2024,Laem Chabang,Thailand,Asia,8,3,13.5,1.92,0.99,155.2
2024-09-30,2024,Laem Chabang,Thailand,Asia,8,5,11.8,1.69,0.99,131.6
2024-10-07,2024,Laem Chabang,Thailand,Asia,8,2,11.9,1.69,0.99,151.5
2024-10-14,2024,Laem Chabang,Thailand,Asia,8,4,14.8,2.11,0.99,183.7
2024-10-21,2024,Laem Chabang,Thailand,Asia,8,7,9.2,1.32,0.99,115.0
2024-10-28,2024,Laem Chabang,Thailand,Asia,8,1,6.9,0.99,0.816,87.3
2024-11-04,2024,Laem Chabang,Thailand,Asia,8,8,9.1,1.3,0.99,112.9
2024-11-11,2024,Laem Chabang,Thailand,Asia,8,3,6.6,0.94,0.698,79.5
2024-11-18,2024,Laem Chabang,Thailand,Asia,8,1,7.5,1.07,0.743,91.1
2024-11-25,2024,Laem Chabang,Thailand,Asia,8,2,5.3,0.76,0.62,58.0
2024-12-02,2024,Laem Chabang,Thailand,Asia,8,3,7.2,1.03,0.77,87.9
2024-12-09,2024,Laem Chabang,Thailand,Asia,8,3,7.3,1.04,0.799,87.5
2024-12-16,2024,Laem Chabang,Thailand,Asia,8,7,14.2,2.03,0.99,165.6
2024-12-23,2024,Laem Chabang,Thailand,Asia,8,4,10.0,1.43,0.99,125.1
2024-12-30,2024,Laem Chabang,Thailand,Asia,8,3,8.3,1.19,0.91,96.0
2019-01-07,2019,Tanjung Priok,Indonesia,Asia,7,2,6.2,1.03,0.86,95.3
2019-01-14,2019,Tanjung Priok,Indonesia,Asia,7,3,5.5,0.92,0.758,64.0
2019-01-21,2019,Tanjung Priok,Indonesia,Asia,7,4,5.2,0.86,0.699,64.6
2019-01-28,2019,Tanjung Priok,Indonesia,Asia,7,5,7.5,1.24,0.968,81.7
2019-02-04,2019,Tanjung Priok,Indonesia,Asia,7,4,5.6,0.93,0.752,65.4
2019-02-11,2019,Tanjung Priok,Indonesia,Asia,7,3,7.8,1.3,0.99,95.6
2019-02-18,2019,Tanjung Priok,Indonesia,Asia,7,5,8.0,1.34,0.99,94.8
2019-02-25,2019,Tanjung Priok,Indonesia,Asia,7,1,6.0,1.0,0.724,74.3
2019-03-04,2019,Tanjung Priok,Indonesia,Asia,7,2,5.5,0.92,0.716,66.9
2019-03-11,2019,Tanjung Priok,Indonesia,Asia,7,5,6.0,1.0,0.807,88.9
2019-03-18,2019,Tanjung Priok,Indonesia,Asia,7,3,5.6,0.94,0.715,62.9
2019-03-25,2019,Tanjung Priok,Indonesia,Asia,7,2,8.3,1.38,0.987,93.7
2019-04-01,2019,Tanjung Priok,Indonesia,Asia,7,1,4.4,0.74,0.543,53.6
2019-04-08,2019,Tanjung Priok,Indonesia,Asia,7,3,4.4,0.74,0.499,51.9
2019-04-15,2019,Tanjung Priok,Indonesia,Asia,7,4,5.7,0.95,0.757,78.1
2019-04-22,2019,Tanjung Priok,Indonesia,Asia,7,2,5.7,0.95,0.755,76.4
2019-04-29,2019,Tanjung Priok,Indonesia,Asia,7,3,6.8,1.13,0.892,81.2
2019-05-06,2019,Tanjung Priok,Indonesia,Asia,7,6,6.4,1.06,0.82,73.7
2019-05-13,2019,Tanjung Priok,Indonesia,Asia,7,3,5.6,0.94,0.645,66.3
2019-05-20,2019,Tanjung Priok,Indonesia,Asia,7,2,6.8,1.14,0.898,99.0
2019-05-27,2019,Tanjung Priok,Indonesia,Asia,7,0,6.3,1.05,0.763,73.7
2019-06-03,2019,Tanjung Priok,Indonesia,Asia,7,2,5.3,0.89,0.68,73.2
2019-06-10,2019,Tanjung Priok,Indonesia,Asia,7,2,5.1,0.85,0.671,63.9
2019-06-17,2019,Tanjung Priok,Indonesia,Asia,7,0,6.1,1.02,0.801,72.4
2019-06-24,2019,Tanjung Priok,Indonesia,Asia,7,4,6.8,1.14,0.898,84.5
2019-07-01,2019,Tanjung Priok,Indonesia,Asia,7,5,7.3,1.22,0.966,105.4
2019-07-08,2019,Tanjung Priok,Indonesia,Asia,7,1,5.5,0.91,0.709,62.5
2019-07-15,2019,Tanjung Priok,Indonesia,Asia,7,1,4.1,0.69,0.553,49.3
2019-07-22,2019,Tanjung Priok,Indonesia,Asia,7,2,5.3,0.89,0.699,69.8
2019-07-29,2019,Tanjung Priok,Indonesia,Asia,7,3,5.4,0.91,0.665,61.4
2019-08-05,2019,Tanjung Priok,Indonesia,Asia,7,1,7.7,1.29,0.98,82.9
2019-08-12,2019,Tanjung Priok,Indonesia,Asia,7,2,5.3,0.88,0.717,63.4
2019-08-19,2019,Tanjung Priok,Indonesia,Asia,7,1,5.7,0.95,0.714,56.2
2019-08-26,2019,Tanjung Priok,Indonesia,Asia,7,4,6.7,1.12,0.87,83.9
2019-09-02,2019,Tanjung Priok,Indonesia,Asia,7,3,6.8,1.14,0.945,73.9
2019-09-09,2019,Tanjung Priok,Indonesia,Asia,7,2,5.7,0.95,0.766,56.9
2019-09-16,2019,Tanjung Priok,Indonesia,Asia,7,4,7.5,1.24,0.99,89.1
2019-09-23,2019,Tanjung Priok,Indonesia,Asia,7,3,5.5,0.92,0.759,60.6
2019-09-30,2019,Tanjung Priok,Indonesia,Asia,7,0,4.4,0.74,0.589,65.7
2019-10-07,2019,Tanjung Priok,Indonesia,Asia,7,2,4.9,0.82,0.628,74.6
2019-10-14,2019,Tanjung Priok,Indonesia,Asia,7,5,8.4,1.4,0.99,108.0
2019-10-21,2019,Tanjung Priok,Indonesia,Asia,7,3,5.0,0.83,0.603,58.0
2019-10-28,2019,Tanjung Priok,Indonesia,Asia,7,3,7.1,1.19,0.97,95.8
2019-11-04,2019,Tanjung Priok,Indonesia,Asia,7,0,4.6,0.77,0.646,64.9
2019-11-11,2019,Tanjung Priok,Indonesia,Asia,7,3,6.2,1.04,0.846,81.8
2019-11-18,2019,Tanjung Priok,Indonesia,Asia,7,4,5.7,0.96,0.731,70.7
2019-11-25,2019,Tanjung Priok,Indonesia,Asia,7,1,6.2,1.03,0.774,92.1
2019-12-02,2019,Tanjung Priok,Indonesia,Asia,7,3,5.2,0.87,0.706,62.6
2019-12-09,2019,Tanjung Priok,Indonesia,Asia,7,3,6.6,1.11,0.828,83.9
2019-12-16,2019,Tanjung Priok,Indonesia,Asia,7,5,5.5,0.92,0.736,60.7
2019-12-23,2019,Tanjung Priok,Indonesia,Asia,7,1,6.3,1.05,0.831,74.0
2019-12-30,2019,Tanjung Priok,Indonesia,Asia,7,1,5.3,0.88,0.786,64.3
2020-01-06,2020,Tanjung Priok,Indonesia,Asia,7,1,5.6,0.94,0.75,62.4
2020-01-13,2020,Tanjung Priok,Indonesia,Asia,7,2,5.1,0.85,0.66,57.8
2020-01-20,2020,Tanjung Priok,Indonesia,Asia,7,2,5.2,0.87,0.664,58.1
2020-01-27,2020,Tanjung Priok,Indonesia,Asia,7,6,6.3,1.04,0.866,90.6
2020-02-03,2020,Tanjung Priok,Indonesia,Asia,7,5,5.5,0.92,0.725,74.0
2020-02-10,2020,Tanjung Priok,Indonesia,Asia,7,2,6.4,1.07,0.864,81.0
2020-02-17,2020,Tanjung Priok,Indonesia,Asia,7,2,4.6,0.77,0.633,57.4
2020-02-24,2020,Tanjung Priok,Indonesia,Asia,7,2,6.4,1.07,0.847,76.5
2020-03-02,2020,Tanjung Priok,Indonesia,Asia,7,1,5.8,0.97,0.793,72.6
2020-03-09,2020,Tanjung Priok,Indonesia,Asia,7,6,6.2,1.04,0.828,84.3
2020-03-16,2020,Tanjung Priok,Indonesia,Asia,7,2,6.3,1.04,0.77,76.9
2020-03-23,2020,Tanjung Priok,Indonesia,Asia,7,2,4.0,0.67,0.536,46.5
2020-03-30,2020,Tanjung Priok,Indonesia,Asia,7,1,5.9,0.99,0.825,68.3
2020-04-06,2020,Tanjung Priok,Indonesia,Asia,7,6,10.0,1.66,0.99,116.8
2020-04-13,2020,Tanjung Priok,Indonesia,Asia,7,5,11.6,1.94,0.99,143.2
2020-04-20,2020,Tanjung Priok,Indonesia,Asia,7,9,13.2,2.2,0.99,161.8
2020-04-27,2020,Tanjung Priok,Indonesia,Asia,7,9,14.0,2.33,0.99,158.6
2020-05-04,2020,Tanjung Priok,Indonesia,Asia,7,15,17.5,2.92,0.99,211.8
2020-05-11,2020,Tanjung Priok,Indonesia,Asia,7,8,11.7,1.95,0.99,166.7
2020-05-18,2020,Tanjung Priok,Indonesia,Asia,7,10,12.2,2.03,0.99,150.7
2020-05-25,2020,Tanjung Priok,Indonesia,Asia,7,7,13.5,2.25,0.99,171.1
2020-06-01,2020,Tanjung Priok,Indonesia,Asia,7,4,10.3,1.71,0.99,109.5
2020-06-08,2020,Tanjung Priok,Indonesia,Asia,7,13,17.3,2.88,0.99,215.6
2020-06-15,2020,Tanjung Priok,Indonesia,Asia,7,4,8.3,1.38,0.99,100.3
2020-06-22,2020,Tanjung Priok,Indonesia,Asia,7,6,13.7,2.28,0.99,163.4
2020-06-29,2020,Tanjung Priok,Indonesia,Asia,7,7,20.1,3.35,0.99,236.1
2020-07-06,2020,Tanjung Priok,Indonesia,Asia,7,9,14.4,2.39,0.99,183.3
2020-07-13,2020,Tanjung Priok,Indonesia,Asia,7,7,15.7,2.62,0.99,180.6
2020-07-20,2020,Tanjung Priok,Indonesia,Asia,7,7,11.3,1.88,0.99,137.8
2020-07-27,2020,Tanjung Priok,Indonesia,Asia,7,5,12.9,2.14,0.99,156.2
2020-08-03,2020,Tanjung Priok,Indonesia,Asia,7,2,10.3,1.71,0.99,117.6
2020-08-10,2020,Tanjung Priok,Indonesia,Asia,7,12,14.5,2.42,0.99,167.8
2020-08-17,2020,Tanjung Priok,Indonesia,Asia,7,9,9.8,1.64,0.99,113.7
2020-08-24,2020,Tanjung Priok,Indonesia,Asia,7,6,14.9,2.49,0.99,167.4
2020-08-31,2020,Tanjung Priok,Indonesia,Asia,7,8,12.5,2.09,0.99,145.9
2020-09-07,2020,Tanjung Priok,Indonesia,Asia,7,5,9.8,1.64,0.99,128.2
2020-09-14,2020,Tanjung Priok,Indonesia,Asia,7,4,14.0,2.33,0.99,162.9
2020-09-21,2020,Tanjung Priok,Indonesia,Asia,7,5,8.4,1.39,0.99,103.5
2020-09-28,2020,Tanjung Priok,Indonesia,Asia,7,11,15.7,2.61,0.99,197.3
2020-10-05,2020,Tanjung Priok,Indonesia,Asia,7,11,20.2,3.37,0.99,238.4
2020-10-12,2020,Tanjung Priok,Indonesia,Asia,7,8,9.9,1.65,0.99,124.6
2020-10-19,2020,Tanjung Priok,Indonesia,Asia,7,10,11.2,1.86,0.99,127.8
2020-10-26,2020,Tanjung Priok,Indonesia,Asia,7,10,11.2,1.87,0.99,128.9
2020-11-02,2020,Tanjung Priok,Indonesia,Asia,7,23,31.9,5.31,0.99,373.7
2020-11-09,2020,Tanjung Priok,Indonesia,Asia,7,4,8.1,1.35,0.99,109.2
2020-11-16,2020,Tanjung Priok,Indonesia,Asia,7,1,7.6,1.26,0.979,113.1
2020-11-23,2020,Tanjung Priok,Indonesia,Asia,7,10,17.4,2.9,0.99,192.1
2020-11-30,2020,Tanjung Priok,Indonesia,Asia,7,6,13.5,2.25,0.99,159.1
2020-12-07,2020,Tanjung Priok,Indonesia,Asia,7,2,10.7,1.78,0.99,120.9
2020-12-14,2020,Tanjung Priok,Indonesia,Asia,7,6,12.3,2.05,0.99,140.7
2020-12-21,2020,Tanjung Priok,Indonesia,Asia,7,6,17.9,2.98,0.99,228.0
2020-12-28,2020,Tanjung Priok,Indonesia,Asia,7,6,10.0,1.66,0.99,122.3
2021-01-04,2021,Tanjung Priok,Indonesia,Asia,7,26,25.7,4.28,0.99,309.5
2021-01-11,2021,Tanjung Priok,Indonesia,Asia,7,12,23.5,3.92,0.99,279.8
2021-01-18,2021,Tanjung Priok,Indonesia,Asia,7,7,11.6,1.93,0.99,144.8
2021-01-25,2021,Tanjung Priok,Indonesia,Asia,7,19,26.9,4.48,0.99,318.2
2021-02-01,2021,Tanjung Priok,Indonesia,Asia,7,3,23.5,3.91,0.99,268.6
2021-02-08,2021,Tanjung Priok,Indonesia,Asia,7,25,41.7,6.95,0.99,503.3
2021-02-15,2021,Tanjung Priok,Indonesia,Asia,7,12,30.5,5.09,0.99,372.3
2021-02-22,2021,Tanjung Priok,Indonesia,Asia,7,10,18.4,3.07,0.99,205.7
2021-03-01,2021,Tanjung Priok,Indonesia,Asia,7,13,33.7,5.62,0.99,404.0
2021-03-08,2021,Tanjung Priok,Indonesia,Asia,7,5,23.0,3.83,0.99,259.7
2021-03-15,2021,Tanjung Priok,Indonesia,Asia,7,14,36.1,6.02,0.99,430.2
2021-03-22,2021,Tanjung Priok,Indonesia,Asia,7,14,31.0,5.17,0.99,372.7
2021-03-29,2021,Tanjung Priok,Indonesia,Asia,7,4,22.5,3.75,0.99,282.7
2021-04-05,2021,Tanjung Priok,Indonesia,Asia,7,18,52.2,8.0,0.99,622.2
2021-04-12,2021,Tanjung Priok,Indonesia,Asia,7,12,25.1,4.18,0.99,288.9
2021-04-19,2021,Tanjung Priok,Indonesia,Asia,7,0,27.4,4.57,0.99,321.6
2021-04-26,2021,Tanjung Priok,Indonesia,Asia,7,27,36.7,6.12,0.99,438.1
2021-05-03,2021,Tanjung Priok,Indonesia,Asia,7,5,17.1,2.85,0.99,191.8
2021-05-10,2021,Tanjung Priok,Indonesia,Asia,7,19,47.0,7.83,0.99,549.2
2021-05-17,2021,Tanjung Priok,Indonesia,Asia,7,0,18.6,3.09,0.99,221.5
2021-05-24,2021,Tanjung Priok,Indonesia,Asia,7,17,33.8,5.63,0.99,402.8
2021-05-31,2021,Tanjung Priok,Indonesia,Asia,7,11,24.8,4.13,0.99,300.9
2021-06-07,2021,Tanjung Priok,Indonesia,Asia,7,76,82.8,8.0,0.99,992.4
2021-06-14,2021,Tanjung Priok,Indonesia,Asia,7,18,22.9,3.81,0.99,278.0
2021-06-21,2021,Tanjung Priok,Indonesia,Asia,7,1,10.6,1.76,0.99,127.1
2021-06-28,2021,Tanjung Priok,Indonesia,Asia,7,10,18.0,3.01,0.99,214.2
2021-07-05,2021,Tanjung Priok,Indonesia,Asia,7,4,15.0,2.51,0.99,189.4
2021-07-12,2021,Tanjung Priok,Indonesia,Asia,7,21,32.4,5.4,0.99,395.1
2021-07-19,2021,Tanjung Priok,Indonesia,Asia,7,6,19.0,3.16,0.99,225.3
2021-07-26,2021,Tanjung Priok,Indonesia,Asia,7,12,26.7,4.46,0.99,331.3
2021-08-02,2021,Tanjung Priok,Indonesia,Asia,7,1,20.9,3.49,0.99,244.0
2021-08-09,2021,Tanjung Priok,Indonesia,Asia,7,27,37.5,6.25,0.99,444.0
2021-08-16,2021,Tanjung Priok,Indonesia,Asia,7,7,14.9,2.48,0.99,184.9
2021-08-23,2021,Tanjung Priok,Indonesia,Asia,7,21,32.8,5.47,0.99,388.7
2021-08-30,2021,Tanjung Priok,Indonesia,Asia,7,14,39.3,6.55,0.99,478.1
2021-09-06,2021,Tanjung Priok,Indonesia,Asia,7,16,21.3,3.56,0.99,253.9
2021-09-13,2021,Tanjung Priok,Indonesia,Asia,7,8,46.4,7.73,0.99,551.5
2021-09-20,2021,Tanjung Priok,Indonesia,Asia,7,15,28.7,4.78,0.99,338.2
2021-09-27,2021,Tanjung Priok,Indonesia,Asia,7,5,23.2,3.87,0.99,274.5
2021-10-04,2021,Tanjung Priok,Indonesia,Asia,7,32,42.7,7.12,0.99,511.9
2021-10-11,2021,Tanjung Priok,Indonesia,Asia,7,18,29.1,4.84,0.99,336.2
2021-10-18,2021,Tanjung Priok,Indonesia,Asia,7,11,13.0,2.17,0.99,157.5
2021-10-25,2021,Tanjung Priok,Indonesia,Asia,7,13,24.5,4.08,0.99,296.5
2021-11-01,2021,Tanjung Priok,Indonesia,Asia,7,34,29.2,4.87,0.99,361.2
2021-11-08,2021,Tanjung Priok,Indonesia,Asia,7,11,14.8,2.46,0.99,179.3
2021-11-15,2021,Tanjung Priok,Indonesia,Asia,7,27,30.1,5.02,0.99,355.2
2021-11-22,2021,Tanjung Priok,Indonesia,Asia,7,14,21.0,3.5,0.99,240.0
2021-11-29,2021,Tanjung Priok,Indonesia,Asia,7,7,33.0,5.51,0.99,390.0
2021-12-06,2021,Tanjung Priok,Indonesia,Asia,7,8,24.0,4.0,0.99,291.5
2021-12-13,2021,Tanjung Priok,Indonesia,Asia,7,54,44.5,7.42,0.99,546.4
2021-12-20,2021,Tanjung Priok,Indonesia,Asia,7,16,20.3,3.39,0.99,243.8
2021-12-27,2021,Tanjung Priok,Indonesia,Asia,7,22,33.3,5.56,0.99,393.0
2022-01-03,2022,Tanjung Priok,Indonesia,Asia,7,9,23.9,3.99,0.99,286.6
2022-01-10,2022,Tanjung Priok,Indonesia,Asia,7,10,19.2,3.2,0.99,234.4
2022-01-17,2022,Tanjung Priok,Indonesia,Asia,7,6,15.8,2.64,0.99,185.5
2022-01-24,2022,Tanjung Priok,Indonesia,Asia,7,2,17.7,2.95,0.99,215.1
2022-01-31,2022,Tanjung Priok,Indonesia,Asia,7,2,11.0,1.84,0.99,138.5
2022-02-07,2022,Tanjung Priok,Indonesia,Asia,7,5,11.2,1.87,0.99,136.2
2022-02-14,2022,Tanjung Priok,Indonesia,Asia,7,10,17.5,2.91,0.99,208.6
2022-02-21,2022,Tanjung Priok,Indonesia,Asia,7,8,10.2,1.7,0.99,121.9
2022-02-28,2022,Tanjung Priok,Indonesia,Asia,7,4,11.0,1.83,0.99,122.2
2022-03-07,2022,Tanjung Priok,Indonesia,Asia,7,6,19.1,3.19,0.99,235.4
2022-03-14,2022,Tanjung Priok,Indonesia,Asia,7,8,21.5,3.58,0.99,254.5
2022-03-21,2022,Tanjung Priok,Indonesia,Asia,7,11,18.5,3.08,0.99,233.6
2022-03-28,2022,Tanjung Priok,Indonesia,Asia,7,0,23.7,3.96,0.99,293.2
2022-04-04,2022,Tanjung Priok,Indonesia,Asia,7,8,22.4,3.73,0.99,270.0
2022-04-11,2022,Tanjung Priok,Indonesia,Asia,7,3,25.1,4.18,0.99,314.2
2022-04-18,2022,Tanjung Priok,Indonesia,Asia,7,17,20.1,3.35,0.99,237.5
2022-04-25,2022,Tanjung Priok,Indonesia,Asia,7,6,13.9,2.32,0.99,176.8
2022-05-02,2022,Tanjung Priok,Indonesia,Asia,7,19,39.4,6.56,0.99,466.9
2022-05-09,2022,Tanjung Priok,Indonesia,Asia,7,4,9.4,1.57,0.99,117.8
2022-05-16,2022,Tanjung Priok,Indonesia,Asia,7,3,11.3,1.89,0.99,138.9
2022-05-23,2022,Tanjung Priok,Indonesia,Asia,7,18,19.6,3.27,0.99,230.2
2022-05-30,2022,Tanjung Priok,Indonesia,Asia,7,30,32.3,5.38,0.99,387.8
2022-06-06,2022,Tanjung Priok,Indonesia,Asia,7,6,19.6,3.27,0.99,246.0
2022-06-13,2022,Tanjung Priok,Indonesia,Asia,7,8,22.7,3.79,0.99,266.5
2022-06-20,2022,Tanjung Priok,Indonesia,Asia,7,13,19.0,3.16,0.99,234.8
2022-06-27,2022,Tanjung Priok,Indonesia,Asia,7,11,21.1,3.52,0.99,260.3
2022-07-04,2022,Tanjung Priok,Indonesia,Asia,7,1,5.7,0.95,0.732,71.3
2022-07-11,2022,Tanjung Priok,Indonesia,Asia,7,5,11.4,1.9,0.99,131.0
2022-07-18,2022,Tanjung Priok,Indonesia,Asia,7,2,7.1,1.18,0.888,94.2
2022-07-25,2022,Tanjung Priok,Indonesia,Asia,7,1,4.1,0.68,0.573,46.1
2022-08-01,2022,Tanjung Priok,Indonesia,Asia,7,11,10.6,1.77,0.99,136.4
2022-08-08,2022,Tanjung Priok,Indonesia,Asia,7,8,14.8,2.47,0.99,185.2
2022-08-15,2022,Tanjung Priok,Indonesia,Asia,7,5,10.9,1.81,0.99,144.4
2022-08-22,2022,Tanjung Priok,Indonesia,Asia,7,6,7.6,1.26,0.99,105.4
2022-08-29,2022,Tanjung Priok,Indonesia,Asia,7,1,6.6,1.09,0.886,69.6
2022-09-05,2022,Tanjung Priok,Indonesia,Asia,7,7,8.3,1.39,0.99,103.3
2022-09-12,2022,Tanjung Priok,Indonesia,Asia,7,5,11.0,1.83,0.99,129.5
2022-09-19,2022,Tanjung Priok,Indonesia,Asia,7,3,6.6,1.09,0.843,74.7
2022-09-26,2022,Tanjung Priok,Indonesia,Asia,7,8,9.1,1.52,0.99,120.0
2022-10-03,2022,Tanjung Priok,Indonesia,Asia,7,4,12.0,2.0,0.99,140.8
2022-10-10,2022,Tanjung Priok,Indonesia,Asia,7,3,5.6,0.93,0.685,71.0
2022-10-17,2022,Tanjung Priok,Indonesia,Asia,7,2,5.5,0.91,0.651,71.3
2022-10-24,2022,Tanjung Priok,Indonesia,Asia,7,2,7.3,1.22,0.99,85.5
2022-10-31,2022,Tanjung Priok,Indonesia,Asia,7,3,8.3,1.39,0.99,108.3
2022-11-07,2022,Tanjung Priok,Indonesia,Asia,7,3,10.0,1.66,0.99,112.4
2022-11-14,2022,Tanjung Priok,Indonesia,Asia,7,3,6.7,1.12,0.916,71.4
2022-11-21,2022,Tanjung Priok,Indonesia,Asia,7,4,10.1,1.69,0.99,130.2
2022-11-28,2022,Tanjung Priok,Indonesia,Asia,7,7,6.6,1.1,0.854,80.7
2022-12-05,2022,Tanjung Priok,Indonesia,Asia,7,6,11.9,1.99,0.99,127.3
2022-12-12,2022,Tanjung Priok,Indonesia,Asia,7,4,7.3,1.21,0.986,93.2
2022-12-19,2022,Tanjung Priok,Indonesia,Asia,7,7,9.6,1.6,0.99,97.9
2022-12-26,2022,Tanjung Priok,Indonesia,Asia,7,3,11.6,1.94,0.99,140.8
2023-01-02,2023,Tanjung Priok,Indonesia,Asia,7,1,8.2,1.37,0.988,90.3
2023-01-09,2023,Tanjung Priok,Indonesia,Asia,7,1,10.0,1.66,0.99,122.8
2023-01-16,2023,Tanjung Priok,Indonesia,Asia,7,2,6.3,1.04,0.818,77.4
2023-01-23,2023,Tanjung Priok,Indonesia,Asia,7,3,6.2,1.04,0.826,64.6
2023-01-30,2023,Tanjung Priok,Indonesia,Asia,7,2,8.5,1.42,0.99,108.3
2023-02-06,2023,Tanjung Priok,Indonesia,Asia,7,5,7.8,1.29,0.99,100.3
2023-02-13,2023,Tanjung Priok,Indonesia,Asia,7,6,9.0,1.49,0.99,94.2
2023-02-20,2023,Tanjung Priok,Indonesia,Asia,7,2,6.6,1.11,0.86,82.6
2023-02-27,2023,Tanjung Priok,Indonesia,Asia,7,6,6.6,1.1,0.856,79.4
2023-03-06,2023,Tanjung Priok,Indonesia,Asia,7,1,6.8,1.14,0.885,82.4
2023-03-13,2023,Tanjung Priok,Indonesia,Asia,7,7,7.9,1.32,0.99,94.4
2023-03-20,2023,Tanjung Priok,Indonesia,Asia,7,4,9.9,1.66,0.99,108.9
2023-03-27,2023,Tanjung Priok,Indonesia,Asia,7,3,5.9,0.98,0.757,64.3
2023-04-03,2023,Tanjung Priok,Indonesia,Asia,7,4,8.3,1.39,0.99,96.0
2023-04-10,2023,Tanjung Priok,Indonesia,Asia,7,2,8.5,1.42,0.99,106.9
2023-04-17,2023,Tanjung Priok,Indonesia,Asia,7,3,8.1,1.34,0.99,88.5
2023-04-24,2023,Tanjung Priok,Indonesia,Asia,7,7,7.8,1.31,0.99,83.4
2023-05-01,2023,Tanjung Priok,Indonesia,Asia,7,2,9.7,1.61,0.99,111.3
2023-05-08,2023,Tanjung Priok,Indonesia,Asia,7,2,13.4,2.24,0.99,155.7
2023-05-15,2023,Tanjung Priok,Indonesia,Asia,7,5,9.7,1.62,0.99,122.7
2023-05-22,2023,Tanjung Priok,Indonesia,Asia,7,8,6.8,1.13,0.908,77.3
2023-05-29,2023,Tanjung Priok,Indonesia,Asia,7,5,8.5,1.42,0.99,106.3
2023-06-05,2023,Tanjung Priok,Indonesia,Asia,7,7,10.3,1.72,0.99,140.6
2023-06-12,2023,Tanjung Priok,Indonesia,Asia,7,9,13.2,2.21,0.99,159.4
2023-06-19,2023,Tanjung Priok,Indonesia,Asia,7,3,7.5,1.24,0.884,101.9
2023-06-26,2023,Tanjung Priok,Indonesia,Asia,7,0,10.9,1.81,0.99,130.4
2023-07-03,2023,Tanjung Priok,Indonesia,Asia,7,4,7.7,1.28,0.932,92.4
2023-07-10,2023,Tanjung Priok,Indonesia,Asia,7,4,8.3,1.38,0.99,102.7
2023-07-17,2023,Tanjung Priok,Indonesia,Asia,7,6,10.6,1.76,0.99,148.2
2023-07-24,2023,Tanjung Priok,Indonesia,Asia,7,4,6.4,1.07,0.845,93.2
2023-07-31,2023,Tanjung Priok,Indonesia,Asia,7,5,8.9,1.49,0.99,98.6
2023-08-07,2023,Tanjung Priok,Indonesia,Asia,7,2,6.5,1.09,0.886,80.1
2023-08-14,2023,Tanjung Priok,Indonesia,Asia,7,6,7.7,1.28,0.921,81.9
2023-08-21,2023,Tanjung Priok,Indonesia,Asia,7,3,4.3,0.72,0.56,59.8
2023-08-28,2023,Tanjung Priok,Indonesia,Asia,7,5,7.9,1.31,0.99,97.9
2023-09-04,2023,Tanjung Priok,Indonesia,Asia,7,5,8.7,1.44,0.99,90.8
2023-09-11,2023,Tanjung Priok,Indonesia,Asia,7,4,8.0,1.33,0.99,92.4
2023-09-18,2023,Tanjung Priok,Indonesia,Asia,7,6,7.1,1.18,0.918,104.5
2023-09-25,2023,Tanjung Priok,Indonesia,Asia,7,3,9.2,1.54,0.99,111.8
2023-10-02,2023,Tanjung Priok,Indonesia,Asia,7,2,11.3,1.89,0.99,138.8
2023-10-09,2023,Tanjung Priok,Indonesia,Asia,7,5,10.0,1.66,0.99,124.0
2023-10-16,2023,Tanjung Priok,Indonesia,Asia,7,3,5.6,0.93,0.78,68.5
2023-10-23,2023,Tanjung Priok,Indonesia,Asia,7,2,5.8,0.97,0.781,84.4
2023-10-30,2023,Tanjung Priok,Indonesia,Asia,7,2,5.0,0.83,0.608,63.7
2023-11-06,2023,Tanjung Priok,Indonesia,Asia,7,4,9.4,1.56,0.99,121.7
2023-11-13,2023,Tanjung Priok,Indonesia,Asia,7,1,7.8,1.3,0.99,99.9
2023-11-20,2023,Tanjung Priok,Indonesia,Asia,7,3,9.3,1.55,0.99,128.2
2023-11-27,2023,Tanjung Priok,Indonesia,Asia,7,4,7.9,1.31,0.979,88.5
2023-12-04,2023,Tanjung Priok,Indonesia,Asia,7,3,6.2,1.03,0.791,77.3
2023-12-11,2023,Tanjung Priok,Indonesia,Asia,7,2,6.5,1.08,0.804,79.3
